A,B,ratio
HOG,AVTR,-0.13377433903951835
HOG,VTRS,0.055989400865280856
HOG,GPK,-0.039677321019942716
HOG,DO,0.07506854028157961
HOG,BE,0.04374100634496777
HOG,NEP,0.15695175036928982
HOG,RPRX,0.07329331175890666
HOG,HPQ,0.1847848632520702
HOG,CSX,-0.005956259610576093
HOG,NFE,-0.06902596559771815
HOG,BTU,0.022322840844485214
HOG,ROIV,0.02642294672924294
HOG,MRO,-0.01599061906531533
HOG,LUV,-0.00769566665766322
HOG,KVUE,-0.006795080675381735
HOG,INTC,0.03522382515254492
HOG,NNE,0.08693460122648701
HOG,HAL,0.02461060459515714
HOG,NWSA,-0.0277280387139065
HOG,FTI,0.031746232614913154
HOG,TNDM,0.09784484802498775
HOG,EXTR,0.15849662958516267
HOG,LEVI,0.08033087421189916
EQT,GEO,0.0014939255873933806
EQT,F,-0.0548108826735387
EQT,UGI,-0.059702679406087075
EQT,FE,-0.08434245766337549
EQT,KHC,-0.050367098058735814
EQT,KOSS,0.40193174002361076
EQT,CNP,0.018606603617056603
EQT,ARRY,0.16718621427457045
EQT,RIVN,0.08173162773787555
EQT,VFC,0.07803902628196875
EQT,FLEX,0.057558775211120766
EQT,NOV,0.022951056434481722
EQT,CRK,0.06279532320148064
EQT,CHX,0.04183643506403295
EQT,SMR,0.21312597288345583
EQT,AAL,-0.002600064416010327
EQT,PAA,0.10245083094892572
EQT,CCL,-0.02362896378063415
EQT,PFE,0.15211574891405957
EQT,AES,-0.009170001089517798
EQT,KMI,0.07421895587503305
EQT,GLW,0.14776585395090674
EQT,CAG,-0.01096569030029139
EQT,ALGM,0.1805553941274417
EQT,ENB,-0.03664143138821062
EQT,ADMA,0.1945659820065902
EQT,PCG,0.0011851747350826918
EQT,APA,0.11089556993529123
EQT,EPD,0.11283828036991429
EQT,CENX,0.09755458077539966
EQT,NVST,0.07492564451702874
EQT,X,0.043973383121150705
EQT,TXG,0.005363211543945409
EQT,FLNC,0.03182011792703978
EQT,ELAN,-0.04806661899624282
EQT,PPL,-0.02272158687825222
EQT,SPR,-0.08548551068003683
EQT,AR,0.06810202711650792
EQT,AM,0.04988626760970972
EQT,ASTS,0.26874904817438566
EQT,PR,0.0809585283490478
EQT,VZIO,-0.06374260273214982
EQT,T,0.026243438971392825
EQT,LSXMA,-0.04267151116170357
EQT,TGTX,-0.0016944270618059728
EQT,ETRN,0.08033504552376426
EQT,CTRA,0.005291532929403985
EQT,GTES,0.020047339862017184
EQT,AVTR,-0.10581430647288996
EQT,VTRS,0.08394943343190929
EQT,GPK,-0.011717288453314342
EQT,DO,0.10302857284820799
EQT,BE,0.07170103891159618
EQT,NEP,0.18491178293591823
EQT,RPRX,0.10125334432553508
EQT,HPQ,0.21274489581869863
EQT,CSX,0.022003772956052325
EQT,NFE,-0.04106593303108975
EQT,BTU,0.05028287341111359
EQT,ROIV,0.05438297929587132
EQT,MRO,0.011969413501313059
EQT,LUV,0.020264365908965198
EQT,KVUE,0.021164951891246658
EQT,INTC,0.06318385771917336
EQT,NNE,0.48895178854267757
EQT,HAL,0.05257063716178551
EQT,NWSA,0.00023199385272193478
EQT,FTI,0.05970626518154155
EQT,TNDM,0.12580488059161615
EQT,EXTR,0.18645666215179105
EQT,LEVI,0.10829090677852757
GEO,F,-0.055587342409490065
GEO,UGI,-0.0611966049934805
GEO,FE,-0.08583638325076892
GEO,KHC,-0.051861023646129246
GEO,KOSS,0.3979794988452928
GEO,CNP,0.017112678029663177
GEO,ARRY,0.16907138435731506
GEO,RIVN,0.08228594278531083
GEO,VFC,0.07991962453456236
GEO,FLEX,0.0560648496237274
GEO,NOV,0.023998544775676076
GEO,CRK,0.06241341208276548
GEO,CHX,0.04034250947663953
GEO,SMR,0.21027845579623697
GEO,AAL,6.184488002571918e-05
GEO,PAA,0.09995238059135864
GEO,CCL,-0.02448025351272937
GEO,PFE,0.15062182332666618
GEO,AES,-0.00910568520963842
GEO,KMI,0.07203602290074868
GEO,GLW,0.14627192836351333
GEO,CAG,-0.012459615887684778
GEO,ALGM,0.1790614685400483
GEO,ENB,-0.038135356975603996
GEO,ADMA,0.19181523322886604
GEO,PCG,0.0013848365656675202
GEO,APA,0.10940164434789786
GEO,EPD,0.11134435478252094
GEO,CENX,0.0950798986225584
GEO,NVST,0.07731822685189492
GEO,X,0.0424794575337573
GEO,TXG,0.008170493435039878
GEO,FLNC,0.03032619233964638
GEO,ELAN,-0.04770537940163414
GEO,PPL,-0.024215512465645607
GEO,SPR,-0.08697943626743025
GEO,AR,0.06660810152911453
GEO,AM,0.04798166193757801
GEO,ASTS,0.26563271508133884
GEO,PR,0.07969069299676755
GEO,VZIO,-0.06504902147298798
GEO,T,0.024550705831707178
GEO,LSXMA,-0.044165436749096974
GEO,TGTX,-0.0028539071060249208
GEO,ETRN,0.07911306837862551
GEO,CTRA,0.003797607342010579
GEO,GTES,0.019420964731288296
GEO,AVTR,-0.10730823206028334
GEO,VTRS,0.08475324571220318
GEO,GPK,-0.013211214040707731
GEO,DO,0.1016349101167117
GEO,BE,0.07232098052930425
GEO,NEP,0.1834178573485248
GEO,RPRX,0.09975941873814166
GEO,HPQ,0.2112509702313052
GEO,CSX,0.020509847368658896
GEO,NFE,-0.042559858618483146
GEO,BTU,0.048788947823720195
GEO,ROIV,0.05485286590462759
GEO,MRO,0.01047548791391967
GEO,LUV,0.018770440321571765
GEO,KVUE,0.023491293952519265
GEO,INTC,0.06168993213177996
GEO,NNE,-0.14371570189176402
GEO,HAL,0.05107671157439209
GEO,NWSA,-0.0012619317346715096
GEO,FTI,0.05821233959414812
GEO,TNDM,0.12488062073318588
GEO,EXTR,0.1876730844015566
GEO,LEVI,0.10679698119113414
F,UGI,-0.004891796732548415
F,FE,-0.029531574989836835
F,KHC,0.004443784614802841
F,KOSS,0.45356684125478286
F,CNP,0.0734174862905953
F,ARRY,0.2246587267668051
F,RIVN,0.13787328519480088
F,VFC,0.13550696694405232
F,FLEX,0.11236965788465951
F,NOV,0.07958588718516607
F,CRK,0.11800075449225551
F,CHX,0.09664731773757165
F,SMR,0.265865798205727
F,AAL,0.055649187289515775
F,PAA,0.15553972300084867
F,CCL,0.031107088896760685
F,PFE,0.2069266315875983
F,AES,0.046481657199851645
F,KMI,0.12762336531023874
F,GLW,0.2025767366244454
F,CAG,0.04384519237324733
F,ALGM,0.23536627680098038
F,ENB,0.018169451285328105
F,ADMA,0.24740257563835616
F,PCG,0.056972178975157564
F,APA,0.16570645260882993
F,EPD,0.167649163043453
F,CENX,0.15066724103204845
F,NVST,0.13290556926138505
F,X,0.09878426579468941
F,TXG,0.06375783584452994
F,FLNC,0.08663100060057852
F,ELAN,0.007881963007855918
F,PPL,0.03208929579528649
F,SPR,-0.030674628006498145
F,AR,0.12291290979004664
F,AM,0.10356900434706806
F,ASTS,0.32122005749082894
F,PR,0.13527803540625763
F,VZIO,-0.009461679063497897
F,T,0.08013804824119723
F,LSXMA,0.01213937151183513
F,TGTX,0.05273343530346512
F,ETRN,0.13470041078811557
F,CTRA,0.06010241560294268
F,GTES,0.07500830714077836
F,AVTR,-0.05100342379935125
F,VTRS,0.14034058812169323
F,GPK,0.04309359422022436
F,DO,0.15722225252620178
F,BE,0.1279083229387943
F,NEP,0.23972266560945693
F,RPRX,0.1560642269990738
F,HPQ,0.26755577849223733
F,CSX,0.076814655629591
F,NFE,0.013744949642448918
F,BTU,0.10509375608465228
F,ROIV,0.11044020831411769
F,MRO,0.06678029617485177
F,LUV,0.07507524858250389
F,KVUE,0.07907863636200932
F,INTC,0.11799474039271206
F,NNE,0.2840700468164512
F,HAL,0.1073815198353242
F,NWSA,0.0550428765262606
F,FTI,0.11451714785508026
F,TNDM,0.18046796314267594
F,EXTR,0.2432604268110468
F,LEVI,0.16310178945206627
UGI,FE,-0.024639778257288417
UGI,KHC,0.009335581347351254
UGI,KOSS,0.46163441942969796
UGI,CNP,0.07830928302314374
UGI,ARRY,0.2268888936806576
UGI,RIVN,0.14143430714396266
UGI,VFC,0.13774170568805588
UGI,FLEX,0.11726145461720791
UGI,NOV,0.0826537358405688
UGI,CRK,0.12249800260756773
UGI,CHX,0.10153911447012007
UGI,SMR,0.272828652289543
UGI,AAL,0.05710261499007679
UGI,PAA,0.16215351035501283
UGI,CCL,0.03607371562545297
UGI,PFE,0.21181842832014672
UGI,AES,0.05053267831656932
UGI,KMI,0.13392163528112017
UGI,GLW,0.20746853335699383
UGI,CAG,0.04873698910579574
UGI,ALGM,0.24025807353352882
UGI,ENB,0.023061248017876523
UGI,ADMA,0.25426866141267734
UGI,PCG,0.06088785414116981
UGI,APA,0.17059824934137838
UGI,EPD,0.17254095977600145
UGI,CENX,0.15725726018148678
UGI,NVST,0.13462832392311594
UGI,X,0.10367606252723782
UGI,TXG,0.06506589095003248
UGI,FLNC,0.09152279733312686
UGI,ELAN,0.01163606040984428
UGI,PPL,0.0369810925278349
UGI,SPR,-0.02578283127394972
UGI,AR,0.12780470652259507
UGI,AM,0.1095889470157969
UGI,ASTS,0.3284517275804728
UGI,PR,0.14066120775513494
UGI,VZIO,-0.004039923326062673
UGI,T,0.0859461183774799
UGI,LSXMA,0.017031168244383534
UGI,TGTX,0.058008252344281135
UGI,ETRN,0.1400377249298514
UGI,CTRA,0.0649942123354911
UGI,GTES,0.07975001926810438
UGI,AVTR,-0.04611162706680283
UGI,VTRS,0.14365211283799637
UGI,GPK,0.04798539095277278
UGI,DO,0.1627312522542951
UGI,BE,0.13140371831768327
UGI,NEP,0.24461446234200535
UGI,RPRX,0.16095602373162218
UGI,HPQ,0.27244757522478574
UGI,CSX,0.08170645236213941
UGI,NFE,0.018636746374997345
UGI,BTU,0.1099855528172007
UGI,ROIV,0.11408565870195844
UGI,MRO,0.07167209290740018
UGI,LUV,0.07996704531505229
UGI,KVUE,0.08086763129733376
UGI,INTC,0.12288653712526047
UGI,NNE,0.2268784476365839
UGI,HAL,0.11227331656787264
UGI,NWSA,0.059934673258808996
UGI,FTI,0.11940894458762864
UGI,TNDM,0.1855075599977033
UGI,EXTR,0.24615934155787822
UGI,LEVI,0.16799358618461466
FE,KHC,0.03397535960463968
FE,KOSS,0.4862741976869863
FE,CNP,0.10294906128043212
FE,ARRY,0.251528671937946
FE,RIVN,0.16607408540125113
FE,VFC,0.16238148394534427
FE,FLEX,0.14190123287449632
FE,NOV,0.10729351409785724
FE,CRK,0.14713778086485615
FE,CHX,0.12617889272740848
FE,SMR,0.2974684305468314
FE,AAL,0.08174239324736524
FE,PAA,0.18679328861230127
FE,CCL,0.06071349388274139
FE,PFE,0.23645820657743516
FE,AES,0.07517245657385772
FE,KMI,0.15856141353840855
FE,GLW,0.23210831161428228
FE,CAG,0.07337676736308417
FE,ALGM,0.2648978517908172
FE,ENB,0.04770102627516493
FE,ADMA,0.27890843966996576
FE,PCG,0.08552763239845822
FE,APA,0.19523802759866676
FE,EPD,0.19718073803328987
FE,CENX,0.18189703843877522
FE,NVST,0.1592681021804042
FE,X,0.1283158407845262
FE,TXG,0.08970566920732086
FE,FLNC,0.11616257559041533
FE,ELAN,0.036275838667132715
FE,PPL,0.06162087078512332
FE,SPR,-0.001143053016661316
FE,AR,0.1524444847798835
FE,AM,0.13422872527308533
FE,ASTS,0.3530915058377612
FE,PR,0.16530098601242335
FE,VZIO,0.02059985493122576
FE,T,0.11058589663476834
FE,LSXMA,0.04167094650167196
FE,TGTX,0.08264803060156956
FE,ETRN,0.16467750318713978
FE,CTRA,0.08963399059277953
FE,GTES,0.1043897975253928
FE,AVTR,-0.021471848809514436
FE,VTRS,0.16829189109528478
FE,GPK,0.07262516921006122
FE,DO,0.18737103051158358
FE,BE,0.15604349657497169
FE,NEP,0.2692542405992938
FE,RPRX,0.1855958019889106
FE,HPQ,0.29708735348207416
FE,CSX,0.10634623061942784
FE,NFE,0.04327652463228578
FE,BTU,0.13462533107448915
FE,ROIV,0.13872543695924688
FE,MRO,0.09631187116468862
FE,LUV,0.10460682357234073
FE,KVUE,0.10550740955462219
FE,INTC,0.14752631538254887
FE,NNE,0.10138773944332459
FE,HAL,0.1369130948251611
FE,NWSA,0.08457445151609742
FE,FTI,0.14404872284491707
FE,TNDM,0.21014733825499168
FE,EXTR,0.27079911981516663
FE,LEVI,0.1926333644419031
KHC,KOSS,0.4522988380823467
KHC,CNP,0.06897370167579246
KHC,ARRY,0.2175533123333063
KHC,RIVN,0.1320987257966114
KHC,VFC,0.12840612434070464
KHC,FLEX,0.10792587326985663
KHC,NOV,0.07331815449321753
KHC,CRK,0.11316242126021651
KHC,CHX,0.09220353312276881
KHC,SMR,0.2634930709421917
KHC,AAL,0.04776703364272554
KHC,PAA,0.15281792900766158
KHC,CCL,0.026738134278101712
KHC,PFE,0.20248284697279542
KHC,AES,0.04119709696921806
KHC,KMI,0.12458605393376887
KHC,GLW,0.19813295200964254
KHC,CAG,0.03940140775844449
KHC,ALGM,0.23092249218617758
KHC,ENB,0.013725666670525266
KHC,ADMA,0.24493308006532608
KHC,PCG,0.05155227279381855
KHC,APA,0.16126266799402705
KHC,EPD,0.16320537842865018
KHC,CENX,0.1479216788341355
KHC,NVST,0.12529274257576462
KHC,X,0.09434048117988655
KHC,TXG,0.05573030960268128
KHC,FLNC,0.08218721598577562
KHC,ELAN,0.0023004790624930323
KHC,PPL,0.027645511180483646
KHC,SPR,-0.035118412621300985
KHC,AR,0.11846912517524381
KHC,AM,0.10025336566844563
KHC,ASTS,0.31911614623312157
KHC,PR,0.1313256264077837
KHC,VZIO,-0.013375504673413955
KHC,T,0.07661053703012864
KHC,LSXMA,0.0076955868970322834
KHC,TGTX,0.04867267099692987
KHC,ETRN,0.13070214358250015
KHC,CTRA,0.05565863098813984
KHC,GTES,0.07041443792075314
KHC,AVTR,-0.0554472084141541
KHC,VTRS,0.1343165314906451
KHC,GPK,0.03864980960542153
KHC,DO,0.15339567090694387
KHC,BE,0.12206813697033204
KHC,NEP,0.23527888099465408
KHC,RPRX,0.1516204423842709
KHC,HPQ,0.26311199387743445
KHC,CSX,0.07237087101478816
KHC,NFE,0.009301165027646116
KHC,BTU,0.10064997146984944
KHC,ROIV,0.10475007735460717
KHC,MRO,0.06233651156004893
KHC,LUV,0.07063146396770102
KHC,KVUE,0.07153204994998248
KHC,INTC,0.11355095577790922
KHC,NNE,0.015781110014856388
KHC,HAL,0.1029377352205214
KHC,NWSA,0.05059909191145775
KHC,FTI,0.11007336324027742
KHC,TNDM,0.176171978650352
KHC,EXTR,0.23682376021052692
KHC,LEVI,0.15865800483726342
KOSS,CNP,-0.38332513640655413
KOSS,ARRY,-0.2289081144879778
KOSS,RIVN,-0.31569355605998195
KOSS,VFC,-0.3180598743107306
KOSS,FLEX,-0.34437296481249
KOSS,NOV,-0.3739809540696168
KOSS,CRK,-0.3355660867625273
KOSS,CHX,-0.36009530495957787
KOSS,SMR,-0.18770104304905585
KOSS,AAL,-0.39791765396526707
KOSS,PAA,-0.2980271182539342
KOSS,CCL,-0.42245975235802224
KOSS,PFE,-0.2498159911095512
KOSS,AES,-0.4070851840549312
KOSS,KMI,-0.3259434759445441
KOSS,GLW,-0.2541658860727041
KOSS,CAG,-0.41289743032390214
KOSS,ALGM,-0.22137634589616909
KOSS,ENB,-0.43857317141182134
KOSS,ADMA,-0.20616426561642673
KOSS,PCG,-0.39659466227962525
KOSS,APA,-0.29103617008831956
KOSS,EPD,-0.2890934596536965
KOSS,CENX,-0.30289960022273443
KOSS,NVST,-0.3206612719933978
KOSS,X,-0.35795835690246014
KOSS,TXG,-0.3898090054102529
KOSS,FLNC,-0.37011162209657106
KOSS,ELAN,-0.4456848782469269
KOSS,PPL,-0.424653326901863
KOSS,SPR,-0.4874172507036476
KOSS,AR,-0.33382971290710284
KOSS,AM,-0.34999783690771474
KOSS,ASTS,-0.13234678376395395
KOSS,PR,-0.31828880584852526
KOSS,VZIO,-0.4630285203182808
KOSS,T,-0.3734287930135857
KOSS,LSXMA,-0.4446032511853144
KOSS,TGTX,-0.4008334059513177
KOSS,ETRN,-0.31886643046666735
KOSS,CTRA,-0.3966402070942069
KOSS,GTES,-0.3785585341140044
KOSS,AVTR,-0.5077460464965007
KOSS,VTRS,-0.31322625313308966
KOSS,GPK,-0.4136490284769251
KOSS,DO,-0.2963445887285811
KOSS,BE,-0.3256585183159885
KOSS,NEP,-0.2170199570876926
KOSS,RPRX,-0.3006783956980757
KOSS,HPQ,-0.1891868442049122
KOSS,CSX,-0.37992796706755855
KOSS,NFE,-0.44299767305470056
KOSS,BTU,-0.3516488666124973
KOSS,ROIV,-0.3431266329406653
KOSS,MRO,-0.3899623265222976
KOSS,LUV,-0.3816673741146456
KOSS,KVUE,-0.3744882048927735
KOSS,INTC,-0.3387478823044374
KOSS,NNE,-0.18633080484885725
KOSS,HAL,-0.34936110286182526
KOSS,NWSA,-0.4016997461708889
KOSS,FTI,-0.3422254748420692
KOSS,TNDM,-0.27309887811210687
KOSS,EXTR,-0.21030641444373604
KOSS,LEVI,-0.2936408332450832
CNP,ARRY,0.14857961065751382
CNP,RIVN,0.06312502412081895
CNP,VFC,0.05943242266491218
CNP,FLEX,0.038952171594064194
CNP,NOV,0.004344452817425132
CNP,CRK,0.044188719584424045
CNP,CHX,0.023229831446976337
CNP,SMR,0.19451936926639932
CNP,AAL,-0.0212066680330669
CNP,PAA,0.08384422733186915
CNP,CCL,-0.04223556739769075
CNP,PFE,0.13350914529700297
CNP,AES,-0.027776604706574396
CNP,KMI,0.05561235225797644
CNP,GLW,0.12915925033385012
CNP,CAG,-0.02957229391734797
CNP,ALGM,0.16194879051038513
CNP,ENB,-0.05524803500526719
CNP,ADMA,0.17595937838953365
CNP,PCG,-0.017421428881973906
CNP,APA,0.09228896631823465
CNP,EPD,0.09423167675285772
CNP,CENX,0.07894797715834304
CNP,NVST,0.056319040899972174
CNP,X,0.025366779504094095
CNP,TXG,-0.01324339207311119
CNP,FLNC,0.013213514309983193
CNP,ELAN,-0.06667322261329943
CNP,PPL,-0.041328190495308795
CNP,SPR,-0.10409211429709345
CNP,AR,0.04949542349945136
CNP,AM,0.031279663992653174
CNP,ASTS,0.2501424445573291
CNP,PR,0.062351924731991255
CNP,VZIO,-0.0823492063492064
CNP,T,0.007636835354336204
CNP,LSXMA,-0.06127811477876017
CNP,TGTX,-0.020301030678862565
CNP,ETRN,0.061728441906707676
CNP,CTRA,-0.013315070687652607
CNP,GTES,0.001440736244960687
CNP,AVTR,-0.12442091008994655
CNP,VTRS,0.06534282981485265
CNP,GPK,-0.03032389207037095
CNP,DO,0.0844219692311514
CNP,BE,0.05309443529453958
CNP,NEP,0.16630517931886163
CNP,RPRX,0.08264674070847847
CNP,HPQ,0.19413829220164205
CNP,CSX,0.0033971693389956877
CNP,NFE,-0.05967253664814636
CNP,BTU,0.03167626979405701
CNP,ROIV,0.03577637567881473
CNP,MRO,-0.006637190115743543
CNP,LUV,0.0016577622919085825
CNP,KVUE,0.0025583482741900463
CNP,INTC,0.04457725410211674
CNP,NNE,0.11301859475234086
CNP,HAL,0.03396403354472891
CNP,NWSA,-0.018374609764334686
CNP,FTI,0.041099661564484954
CNP,TNDM,0.10719827697455957
CNP,EXTR,0.16785005853473442
CNP,LEVI,0.08968430316147095
ARRY,RIVN,-0.08678544157200421
ARRY,VFC,-0.08915175982275277
ARRY,FLEX,-0.10962743906344961
ARRY,NOV,-0.14507283958163897
ARRY,CRK,-0.10665797227454954
ARRY,CHX,-0.1253497792105375
ARRY,SMR,0.04120707143892191
ARRY,AAL,-0.16900953947728928
ARRY,PAA,-0.06911900376595637
ARRY,CCL,-0.19355163787004434
ARRY,PFE,-0.015070465360510849
ARRY,AES,-0.17817706956695345
ARRY,KMI,-0.09703536145656633
ARRY,GLW,-0.019420360323663708
ARRY,CAG,-0.17815190457486185
ARRY,ALGM,0.013369179852871279
ARRY,ENB,-0.20382764566278105
ARRY,ADMA,0.02274384887155106
ARRY,PCG,-0.16768654779164752
ARRY,APA,-0.056290644339279224
ARRY,EPD,-0.054347933904656094
ARRY,CENX,-0.07399148573475656
ARRY,NVST,-0.09175315750542005
ARRY,X,-0.12321283115341976
ARRY,TXG,-0.1609008909222751
ARRY,FLNC,-0.1353660963475307
ARRY,ELAN,-0.21677676375894908
ARRY,PPL,-0.1899078011528226
ARRY,SPR,-0.25267172495460727
ARRY,AR,-0.0990841871580625
ARRY,AM,-0.121089722419737
ARRY,ASTS,0.09656133072402384
ARRY,PR,-0.08938069136054744
ARRY,VZIO,-0.234120405830303
ARRY,T,-0.14452067852560782
ARRY,LSXMA,-0.209857725436274
ARRY,TGTX,-0.17192529146333993
ARRY,ETRN,-0.08995831597868945
ARRY,CTRA,-0.16189468134516646
ARRY,GTES,-0.1496504196260267
ARRY,AVTR,-0.2730005207474604
ARRY,VTRS,-0.08431813864511187
ARRY,GPK,-0.17890350272788477
ARRY,DO,-0.0674364742406033
ARRY,BE,-0.09675040382801077
ARRY,NEP,0.017725568661347786
ARRY,RPRX,-0.06593286994903538
ARRY,HPQ,0.0455586815441282
ARRY,CSX,-0.14518244131851815
ARRY,NFE,-0.20825214730566016
ARRY,BTU,-0.11690334086345681
ARRY,ROIV,-0.1142185184526874
ARRY,MRO,-0.15521680077325736
ARRY,LUV,-0.14692184836560526
ARRY,KVUE,-0.14558009040479575
ARRY,INTC,-0.1040023565553971
ARRY,NNE,0.41145425527755364
ARRY,HAL,-0.11461557711278492
ARRY,NWSA,-0.16695422042184857
ARRY,FTI,-0.10747994909302885
ARRY,TNDM,-0.04419076362412916
ARRY,EXTR,0.018601700044241717
ARRY,LEVI,-0.05889530749604287
RIVN,VFC,-0.0023663182507485396
RIVN,FLEX,-0.024172852526754766
RIVN,NOV,-0.05828739800963476
RIVN,CRK,-0.019872530702545313
RIVN,CHX,-0.0398951926738426
RIVN,SMR,0.12799251301092612
RIVN,AAL,-0.08222409790528504
RIVN,PAA,0.017666437806047788
RIVN,CCL,-0.10676619629804017
RIVN,PFE,0.07038412117618403
RIVN,AES,-0.09139162799494914
RIVN,KMI,-0.010249919884562192
RIVN,GLW,0.06603422621303115
RIVN,CAG,-0.09269731803816693
RIVN,ALGM,0.09882376638956614
RIVN,ENB,-0.11837305912608619
RIVN,ADMA,0.10952929044355528
RIVN,PCG,-0.08090110621964328
RIVN,APA,0.02916394219741567
RIVN,EPD,0.031106652632038705
RIVN,CENX,0.012793955837247626
RIVN,NVST,-0.004967715933415841
RIVN,X,-0.03775824461672486
RIVN,TXG,-0.07411544935027095
RIVN,FLNC,-0.0499115098108358
RIVN,ELAN,-0.129991322186945
RIVN,PPL,-0.10445321461612773
RIVN,SPR,-0.16721713841791241
RIVN,AR,-0.013629600621367591
RIVN,AM,-0.034304280847732786
RIVN,ASTS,0.18334677229602805
RIVN,PR,-0.0025952497885432754
RIVN,VZIO,-0.1473349642582988
RIVN,T,-0.05773523695360363
RIVN,LSXMA,-0.12440313889957914
RIVN,TGTX,-0.08513984989133573
RIVN,ETRN,-0.003172874406685339
RIVN,CTRA,-0.07644009480847158
RIVN,GTES,-0.06286497805402247
RIVN,AVTR,-0.18754593421076557
RIVN,VTRS,0.002467302926892342
RIVN,GPK,-0.09344891619118986
RIVN,DO,0.019348967331400912
RIVN,BE,-0.00996496225600655
RIVN,NEP,0.10318015519804268
RIVN,RPRX,0.01952171658765946
RIVN,HPQ,0.13101326808082303
RIVN,CSX,-0.05972785478182324
RIVN,NFE,-0.12279756076896532
RIVN,BTU,-0.03144875432676194
RIVN,ROIV,-0.027433076880683156
RIVN,MRO,-0.0697622142365625
RIVN,LUV,-0.06146726182891041
RIVN,KVUE,-0.058794648832791556
RIVN,INTC,-0.01854777001870225
RIVN,NNE,0.4765064478953664
RIVN,HAL,-0.02916099057609001
RIVN,NWSA,-0.08149963388515365
RIVN,FTI,-0.02202536255633402
RIVN,TNDM,0.042594677947875144
RIVN,EXTR,0.10538714161624592
RIVN,LEVI,0.026559279040652074
VFC,FLEX,-0.02048025107084796
VFC,NOV,-0.055921079758886244
VFC,CRK,-0.017506212451796795
VFC,CHX,-0.036202591217935814
VFC,SMR,0.13035883126167466
VFC,AAL,-0.07985777965453658
VFC,PAA,0.020032756056796365
VFC,CCL,-0.10439987804729163
VFC,PFE,0.07407672263209084
VFC,AES,-0.08902530974420066
VFC,KMI,-0.00788360163381358
VFC,GLW,0.06972682766893791
VFC,CAG,-0.08900471658226014
VFC,ALGM,0.10251636784547295
VFC,ENB,-0.11468045767017938
VFC,ADMA,0.11189560869430379
VFC,PCG,-0.07853478796889475
VFC,APA,0.03285654365332246
VFC,EPD,0.03479925408794555
VFC,CENX,0.015160274087996169
VFC,NVST,-0.002601397682667301
VFC,X,-0.034065643160818095
VFC,TXG,-0.07174913109952241
VFC,FLNC,-0.04621890835492898
VFC,ELAN,-0.12762500393619633
VFC,PPL,-0.10076061316022096
VFC,SPR,-0.16352453696200558
VFC,AR,-0.009936999165460786
VFC,AM,-0.03193796259698424
VFC,ASTS,0.1857130905467766
VFC,PR,-0.0002289315377947318
VFC,VZIO,-0.1449686460075502
VFC,T,-0.05536891870285501
VFC,LSXMA,-0.12071053744367231
VFC,TGTX,-0.08277353164058723
VFC,ETRN,-0.0008065561559367261
VFC,CTRA,-0.0727474933525648
VFC,GTES,-0.06049865980327396
VFC,AVTR,-0.18385333275485866
VFC,VTRS,0.00483362117764092
VFC,GPK,-0.08975631473528302
VFC,DO,0.021715285582149437
VFC,BE,-0.007598644005258023
VFC,NEP,0.10687275665394945
VFC,RPRX,0.023214318043566315
VFC,HPQ,0.1347058695367299
VFC,CSX,-0.05603525332591651
VFC,NFE,-0.11910495931305849
VFC,BTU,-0.02775615287085517
VFC,ROIV,-0.025066758629934648
VFC,MRO,-0.0660696127806557
VFC,LUV,-0.05777466037300363
VFC,KVUE,-0.05642833058204301
VFC,INTC,-0.014855168562795402
VFC,NNE,0.3359333943892307
VFC,HAL,-0.02546838912018324
VFC,NWSA,-0.07780703242924698
VFC,FTI,-0.018332761100427215
VFC,TNDM,0.044960996198623655
VFC,EXTR,0.10775345986699447
VFC,LEVI,0.03025188049655881
FLEX,NOV,-0.034607718776639054
FLEX,CRK,0.005236547990359848
FLEX,CHX,-0.015722340147087833
FLEX,SMR,0.1555671976723351
FLEX,AAL,-0.0601588396271311
FLEX,PAA,0.04489205573780492
FLEX,CCL,-0.08118773899175492
FLEX,PFE,0.09455697370293883
FLEX,AES,-0.0667287763006386
FLEX,KMI,0.01666018066391224
FLEX,GLW,0.09020707873978591
FLEX,CAG,-0.06852446551141218
FLEX,ALGM,0.12299661891632092
FLEX,ENB,-0.09420020659933138
FLEX,ADMA,0.13700720679546943
FLEX,PCG,-0.0563736004760381
FLEX,APA,0.05333679472417045
FLEX,EPD,0.055279505158793533
FLEX,CENX,0.03999580556427887
FLEX,NVST,0.017366869305907976
FLEX,X,-0.013585392089970115
FLEX,TXG,-0.05219556366717539
FLEX,FLNC,-0.025738657284081028
FLEX,ELAN,-0.1056253942073636
FLEX,PPL,-0.080280362089373
FLEX,SPR,-0.1430442858911576
FLEX,AR,0.010543251905387158
FLEX,AM,-0.0076725076014110185
FLEX,ASTS,0.2111902729632649
FLEX,PR,0.023399753137927044
FLEX,VZIO,-0.12130137794327059
FLEX,T,-0.031315336239727994
FLEX,LSXMA,-0.10023028637282437
FLEX,TGTX,-0.05925320227292676
FLEX,ETRN,0.02277627031264347
FLEX,CTRA,-0.05226724228171681
FLEX,GTES,-0.03751143534910355
FLEX,AVTR,-0.16337308168401074
FLEX,VTRS,0.026390658220788465
FLEX,GPK,-0.06927606366443509
FLEX,DO,0.0454697976370872
FLEX,BE,0.01414226370047538
FLEX,NEP,0.12735300772479743
FLEX,RPRX,0.043694569114414265
FLEX,HPQ,0.15518612060757783
